id;Name;lon;lat;District;station_name;RouteNumbers
373;«Херсонская ул., 32», Херсонская улица (373);37.55954217;55.65535177;район Черёмушки;Херсонская ул., 32;А246
621;«Севастопольский просп., 81», Херсонская улица (621);37.56557176;55.65238577;район Черёмушки;Севастопольский просп., 81;А246
8026;«Херсонская ул., 22», Херсонская улица (8026);37.56241754;55.65308961;район Черёмушки;Херсонская ул., 22;А246
8027;«Херсонская ул., 32», Херсонская улица (8027);37.55985455;55.65599903;район Черёмушки;Херсонская ул., 32;А246
8058;«Херсонская ул.», Херсонская улица (8058);37.56172308;55.65862036;район Черёмушки;Херсонская ул.;А246
13333;«Херсонская ул., 22», Херсонская улица (13333);37.56268846;55.65275423;район Черёмушки;Херсонская ул., 22;А246
1125;«МЦД Трикотажная», Волоколамское шоссе (1125);37.40165496;55.83164188;район Покровское-Стрешнево;МЦД Трикотажная;А248
1132;«МЦД Трикотажная», Волоколамское шоссе (1132);37.40264257;55.8308553;район Покровское-Стрешнево;МЦД Трикотажная;А248
8264;«Метро Тушинская (пос.)», Тушинская площадь (8264);37.43654243;55.82607072;район Покровское-Стрешнево;Метро Тушинская (пос.);А248
923;«Бассейн», Лодочная улица (923);37.46128061;55.84283489;район Южное Тушино;Бассейн;А248
924;«Клуб Бригантина», Лодочная улица (924);37.46406452;55.83818669;район Южное Тушино;Клуб Бригантина;А248
925;«Восточный мост», Лодочная улица (925);37.45528448;55.83639674;район Южное Тушино;Восточный мост;А248
13176;«Ул. Фабрициуса», Лодочная улица (13176);37.4570136621;55.8441210976;район Южное Тушино;Ул. Фабрициуса;А248
2214;«Поликлиника № 170», Варшавское шоссе (2214);37.60703607;55.60662739;район Чертаново Центральное;Поликлиника № 170;А249
2826;«Варшавское ш., 150», Варшавское шоссе (2826);37.60379737;55.59984873;район Чертаново Южное;Варшавское ш., 150;А249
8388;«Метро Ул. Акад. Янгеля», Варшавское шоссе (8388);37.60127791;55.59615684;район Чертаново Южное;Метро Ул. Акад. Янгеля;А249
8390;«3-й Дорожный пр.», Варшавское шоссе (8390);37.60506385;55.60244025;район Чертаново Южное;3-й Дорожный пр.;А249
2213;«Метро Пражская», Варшавское шоссе (2213);37.60800373;55.60945531;район Чертаново Центральное;Метро Пражская;А249
2141;«МФЦ Чертаново Северное», Сумская улица (2141);37.61328525;55.6225637;район Чертаново Северное;МФЦ Чертаново Северное;А249
3179;«Метро Южная», Сумская улица (3179);37.61008194;55.62302857;район Чертаново Северное;Метро Южная;А249
2226;«Ул. Кирпичные Выемки», Варшавское шоссе (2226);37.59966983;55.5892779;район Чертаново Южное;Ул. Кирпичные Выемки;А249
8756;«Тропаревская ул.», Тропарёвская улица (8756);37.46601821;55.657648;район Тропарёво-Никулино;Тропаревская ул.;А250
8757;«Школа № 14», Тропарёвская улица (8757);37.46363215;55.66185616;район Тропарёво-Никулино;Школа № 14;А250
8758;«2-й микрорайон Тропарёва-Никулино», Тропарёвская улица (8758);37.46446827;55.66462383;район Тропарёво-Никулино;2-й микрорайон Тропарёва-Никулино;А250
